ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate
2949,Finn Juhl,"Danish, 1912–1989",Danish,male,1912,1989
2950,Sven-Eric Juhlin,"Swedish, born 1940",Swedish,male,1940,0
2951,Mervin Jules,"American, 1912–1994",American,male,1912,1994
2952,Bishin Jumonji,"Japanese, born 1947",Japanese,male,1947,0
2953,Dora Jung,"Finnish, 1906–1980",Finnish,female,1906,1980
2954,Theodor Jung,"American, born Austria. 1906–1996",American,male,1906,1996
2955,J. P. Junot,French,French,do not identify,0,0
2956,Joan Junyer,"American, born Spain. 1904–1994",American,male,1904,1994
2957,Robert Kabak,"American, born 1930",American,male,1930,0
2958,Fred Kabotie,"American, 1900–1986",American,male,1900,1986
2960,Reuben Kadish,"American, 1913–1992",American,male,1913,1992
2961,Menashe Kadishman,"Israeli, 1932–2015",Israeli,male,1932,2015
2962,Kafemann,Nationality unknown,Nationality unknown,do not identify,0,0
2963,Frida Kahlo,"Mexican, 1907–1954",Mexican,female,1907,1954
2964,Louis I. Kahn,"American, born Estonia. 1901–1974",American,male,1901,1974
2965,Max Kahn,"American, born Russia. 1902–2005",American,male,1902,2005
2966,Richard Kahn,"American, born 1947",American,male,1947,0
2967,Wolf Kahn,"American, 1927–2020",American,male,1927,2020
2968,Jacob Kainen,"American, 1909–2001",American,male,1909,2001
2969,Leopold von Kalckreuth,"German, 1855–1928",German,male,1855,1928
2970,Viaceslav Kalinin,"Russian, born 1939",Russian,male,1939,0
2971,Horst-Egon Kalinowski,"German, 1924–2013",German,male,1924,2013
2972,Simpson Kalisher,"American, born 1926",American,male,1926,0
2973,Richard Kalvar,"American, born 1944",American,male,1944,0
2974,Yusaku Kamekura,"Japanese, 1915–1997",Japanese,male,1915,1997
2975,Takahisa Kamijyo,"Japanese, born 1940",Japanese,male,1940,0
2977,Gerome Kamrowski,"American, 1914–2004",American,male,1914,2004
2978,Consuelo Kanaga,"American, 1894–1978",American,female,1894,1978
2979,Kanamori Yoshio,"Japanese, born 1922",Japanese,male,1922,0
2980,Eizi Kanbayashi,Japanese,Japanese,male,0,0
2981,Vasily Kandinsky,"French, born Russia. 1866–1944",French,male,1866,1944
2982,John Kane,"American, born Scotland. 1860–1934",American,male,1860,1934
2983,Bob Kane,"American, 1937–2013",American,male,1937,2013
2984,Matsumi Kanemitsu,"American, 1922–1992",American,male,1922,1992
2985,Sam Kaner,American,American,male,0,0
2986,Mitsuo Kano,"Japanese, born 1933",Japanese,male,1933,0
2987,Alexander Kanoldt,"German, 1881–1939",German,male,1881,1939
2988,Morris Kantor,"American, born Russia. 1896–1974",American,male,1896,1974
2989,Tim Kantor,"American, born 1932",American,male,1932,0
2990,Herbert W. Kapitzki,Nationality unknown,Nationality unknown,male,0,0
2991,Anatoli Lvovich Kaplan,"Russian, 1902–1980",Russian,male,1902,1980
2993,Jerome Kaplan,"American, born 1920",American,male,1920,0
2994,Peggy Jarrell Kaplan,"American, born 1943",American,female,1943,0
2995,Anish Kapoor,"British, born India 1954",British,male,1954,0
2996,Susan Kaprov,"American, born 1946",American,female,1946,0
2997,Allan Kaprow,"American, 1927–2006",American,male,1927,2006
2998,Janusz Kapusta,"Polish, born 1951",Polish,male,1951,0
2999,Erica Karawina,"German, 1904–2003",German,female,1904,2003
3000,Dennis Kardon,"American, born 1950",American,male,1950,0
3002,"Karhula-Iitala, company design",Finnish,Finnish,do not identify,0,0
3004,Wolf Karnagel,"German, born 1940",German,male,1940,0
3005,Gaston Karquel,"French, 1906–1971",French,male,1906,1971
3006,Yousuf Karsh,"Canadian, 1908–2002",Canadian,male,1908,2002
3007,Kasai,Nationality unknown,Nationality unknown,do not identify,0,0
3008,Gertrude Käsebier,"American, 1852–1934",American,female,1852,1934
3009,Pentti Kaskipuo,"Finnish, born 1930",Finnish,male,1930,0
3010,Lajos Kassák,"Hungarian, 1887–1967",Hungarian,male,1887,1967
3011,Barbara Kasten,"American, born 1936",American,female,1936,0
3012,Karl Kasten,"American, 1916–2010",American,male,1916,2010
3013,William Katavolos,"American, 1924 – 2020",American,male,1924,2020
3015,Koji Kato,Japanese,Japanese,male,0,0
3016,Alex Katz,"American, born 1927",American,male,1927,0
3018,Leo Katz,"American, born Czechoslovakia. 1887–1982",American,male,1887,1982
3019,Herbert Katzman,"American, 1923–2004",American,male,1923,2004
3020,E. McKnight Kauffer,"American, 1890–1954",American,male,1890,1954
3021,Craig Kauffman,"American, 1932–2010",American,male,1932,2010
3022,Donald  Kaufman,"American, born 1935",American,male,1935,0
3023,Max Kaufman,"American, born Russia",American,male,0,0
3024,Pettus Kaufman,Nationality unknown,Nationality unknown,do not identify,0,0
3025,Willy Kaufmann,"Swiss, born 1932",Swiss,male,1932,0
3026,Max Kaus,"German, 1891–1977",German,male,1891,1977
3027,Kikuji Kawada,"Japanese, born 1933",Japanese,male,1933,0
3028,Kawakami Sumio,"Japanese, 1895–1972",Japanese,male,1895,1972
3029,Kawanishi Hide,"Japanese, 1894–1965",Japanese,male,0,0
3030,On Kawara,"Japanese, 1933–2014",Japanese,male,1933,0
3031,Takeshi Kawashima,"Japanese, born 1930",Japanese,male,1930,0
3032,J. P. Kayser Sohn,"German, established 1814",German,do not identify,1814,0
3033,Kayserzinn Workshop,German,German,do not identify,0,0
3034,Kazuko Miyamoto,"Japanese, born 1942",Japanese,female,1942,0
3035,Jerry Kearns,"American, born 1943",American,male,1943,0
3037,Pat Keely,British,British,male,0,0
3038,Kim Keever,"American, born 1950",American,female,1950,0
3039,Neysa McMein,American,American,do not identify,0,0
3041,Ernst Keller,"Swiss, 1891–1968",Swiss,male,1891,1968
3042,Henry George Keller,"American, 1869–1949",American,male,1869,1949
3044,Douglas Kelley,"American, born 1928",American,male,1928,0
3045,Mike Kelley,"American, 1954–2012",American,male,1954,2012
3046,Jean Kellogg,"American, 1910–1995",American,female,1910,1995
3047,Daniel Kelly,"American, born 1947",American,male,1947,0
3048,Ellsworth Kelly,"American, 1923–2015",American,male,1923,2015
3049,James Kelly,"American, born 1913",American,male,1913,0
3050,Leon Kelly,"American, 1901–1982",American,male,1901,1982
3051,Richard Kelly,"American, 1910–1977",American,male,1910,1977
3052,Sherman L. Kelly,"American, 1869–1952",American,male,1869,1952
3053,Paul Kelpe,"American, 1902–1985",American,male,1902,1985
3054,Richard Kemble,"American, 1932–2007",American,male,1932,2007
3055,Zoltan Kemeny,"Swiss, born Hungary. 1907–1965",Swiss,male,1907,1965
3056,Roland Kempe,Swedish,Swedish,male,0,0
3057,William Sargent Kendall,"American, 1869–1938",American,male,1869,1938
3058,Mel Kendrick,"American, born 1949",American,male,1949,0
3059,Isamu Kenmochi,"Japanese, 1912–1971",Japanese,male,1912,1971
3060,Clarence Kennedy,"American, 1892–1972",American,male,1892,1972
3061,Gene Kennedy,"American, born 1946",American,male,1946,0
3062,Eric Henri Kennington,"British, 1888–1960",British,male,1888,1960
3065,Rockwell Kent,"American, 1882–1971",American,male,1882,1971
3066,Colleen Frances Kenyon,"American, born 1951",American,female,1951,0
3067,György Kepes,"American, born Hungary. 1906–2001",American,male,1906,2001
3068,Juliet Kepes,"American, born England. 1919–1999",American,female,1919,1999
3069,G. Ray Kerciu,"American, born 1933",American,male,1933,0
3071,Eugène Nestor de Kermadec,"French, 1899–1976",French,male,1899,1976
3072,André Kertész,"American, born Hungary. 1894–1985",American,male,1894,1985
3073,Alan Kessler,"American, born 1945",American,male,1945,0
3074,Jon Kessler,"American, born 1957",American,male,1957,0
3075,Robert Glenn Ketchum,"American, born 1947",American,male,1947,0
3076,Mar Jean Kettunen,"American, born 1926",American,female,1926,0
3078,Bhupen P. Khakhar,"Indian, 1934–2003",Indian,male,1934,2003
3079,Krishen Khanna,"Indian, born 1925",Indian,male,1925,0
3081,Henry Khudyakov,"Russian, born 1930",Russian,male,1930,0
3082,Kiawak Ashoona,"Canadian, born 1933",Canadian,male,1933,0
3083,Michael Kidner,"British, born 1917",British,male,1917,0
3085,Hubert Kiecol,"German, born 1950",German,male,1950,0
3086,Anselm Kiefer,"German, born 1945",German,male,1945,0
3087,William Kienbusch,"American, 1914–1980",American,male,1914,1980
3088,Edward Kienholz,"American, 1927–1994",American,male,1927,1994
3090,Günther Kieser,"German, born 1930",German,male,1930,0
3091,Frederick Kiesler,"American, born Austria-Hungary. 1890–1965",American,male,1890,1965
3092,Ken Kiff,"British, 1935–2001",British,male,1935,2001
3093,Mokuma Kikuhata,"Japanese, 1935–2020",Japanese,male,1935,2020
3094,Chris Killip,"British, 1946–2020",British,male,1946,2020
3095,Kenneth Kilstrom,"American, 1922–1995",American,male,1922,1995
3096,Tchah-Sup Kim,"Korean, born 1942",Korean,male,1942,0
3097,Ihei Kimura,"Japanese, 1901–1974",Japanese,male,1901,1974
3098,Kosuke Kimura,"Japanese, born 1936",Japanese,male,1936,0
3099,Risaburo Kimura,"Japanese, born 1924",Japanese,male,1924,0
3100,Shigeru Kimura,Japanese,Japanese,male,0,0
3101,David Kindersley,"British, born 1915",British,male,1915,0
3102,Bruce Anthony King,"Canadian, 1934–2017",Canadian,male,1934,2017
3104,Phillip King,"British, born Tunisia. 1934–2021",British,male,1934,2021
3105,W. B. King,"American, 1880–1927",American,do not identify,1880,1927
3106,Dong Kingman,"American, 1911–2000",American,male,1911,2000
3107,Hazel Kingsbury,"American, 1907–1982",American,female,1907,1982
3108,Jonah Kinigstein,"American, born 1923",American,male,1923,0
3109,Tomio Kinoshita,"Japanese, 1923–2014",Japanese,male,1923,2014
3110,Darius Kinsey,"American, 1869–1945",American,male,1869,1945
3111,Martin Kippenberger,"German, 1953–1997",German,male,1953,1997
3112,Yasuhiro Kira,"Japanese, born 1947",Japanese,male,1947,0
3113,Michael Kirby,"American, born 1931",American,male,1931,0
3114,Guenther C. Kirchberger,"German, born 1928",German,male,1928,0
3115,Ernst Ludwig Kirchner,"German, 1880–1938",German,male,1880,1938
3116,Alain Kirili,"French, 1946–2021",French,male,1946,2021
3117,Eve Kirk,"British, 1900–1969",British,female,1900,1969
3118,Per Kirkeby,"Danish, 1938–2018",Danish,male,1938,2018
3119,Toshiyuki Kita,"Japanese, born 1942",Japanese,male,1942,0
3120,Shozo Kitadai,"Japanese, 1921–2001",Japanese,male,1921,2001
3121,R. B. Kitaj,"American, 1932–2007",American,male,1932,2007
3122,Fumio Kitaoka,"Japanese, 1918–2007",Japanese,male,1918,2007
3123,Poul Kjærholm,"Danish, 1929–1980",Danish,male,1929,1980
3124,Jóhannes Sveinsson Kjarval,"Icelandic, 1885–1972",Icelandic,male,1885,1972
3125,Charles Klabunde,"American, born 1934",American,male,1934,0
3126,Konrad Klapheck,German,German,male,0,0
3127,Klara,British,British,do not identify,0,0
3128,Gabi Klasmer,"Israeli, born 1950",Israeli,female,1950,0
3129,Felix Klee,"German, 1907–1990",German,male,1907,1990
3130,Paul Klee,"German, born Switzerland. 1879–1940",German,male,1879,1940
3131,Ron Kleemann,"American, 1937–2014",American,male,1937,2014
3132,Allen Klein,"American, born 1938",American,male,1938,0
3133,Cesar Klein,"German, 1876–1954",German,male,1876,1954
3134,David Klein,"American, 1918–2005",American,male,1918,2005
3135,Irwin B. Klein,"American, 1933–1974",American,male,1933,1974
3136,William Klein,"American, 1928–2022",American,male,1928,2022
3137,Yves Klein,"French, 1928–1962",French,male,1928,1962
3138,Richard Kleinberg,"American, born 1949",American,male,1949,0
3139,Lea Kleiner,"Chilean, born Yugoslavia 1929",Chilean,female,1929,0
3140,Paul Kleinschmidt,"German, 1883–1949",German,male,1883,1949
3141,Vera Klement,"American, born Poland. 1929",American,female,1929,0
3142,Werner Klemke,"German, born 1917",German,male,1917,0
3143,Walther Klemm,"German, 1883–1957",German,male,1883,1957
3144,Mark Klett,"American, born 1952",American,male,1952,0
3145,Carl Heinz Kliemann,"German, born 1924",German,male,1924,0
3146,Erika Giovanna Klien,"Austrian, 1900–1957",Austrian,female,1900,1957
3147,Gustav Klimt,"Austrian, 1862–1918",Austrian,male,1862,1918
3148,Franz Kline,"American, 1910–1962",American,male,1910,1962
3149,Max Klinger,"German, 1857–1920",German,male,1857,1920
3150,Stuart Klipper,"American, born 1941",American,male,1941,0
3152,Gustav Kluge,"German, born 1947",German,male,1947,0
3155,Sergei Senkin,"Russian, 1894–1963",Russian,male,1894,1963
3156,Berndt Klyvare,Swedish,Swedish,male,0,0
3157,Stefan Knapp,"British, born Poland. 1921–1996",British,male,1921,1996
3159,Karl Knaths,"American, 1891–1971",American,male,1891,1971
3160,Werner Knaupp,"German, born 1936",German,male,1936,0
3161,Ernest Knee,"American, 1917–1983",American,male,1917,1983
3162,Gwen Knight,"American, 1913–2005",American,female,1913,2005
3163,Karla Knight,"American, born 1958",American,female,1958,0
3165,Donald R. Knorr,"American, born 1922",American,male,1922,0
3166,Charles Knowles,"American, 1939–1958",American,male,1939,1958
3167,Christopher Knowles,"American, born 1959",American,male,1959,0
3168,Justin Knowles,British,British,male,0,0
3169,Jonathan Knowlton,"American, born 1937",American,male,1937,0
3170,Win Knowlton,"American, born 1953",American,male,1953,0
3171,Archibald Knox,"British, 1864–1933",British,male,1864,1933
3172,Jack Knox,"British, born 1936",British,male,1936,0
3174,Yasuhide Kobashi,"Japanese, 1931–2003",Japanese,male,1931,2003
3175,Kobayashi Riichiro,Japanese,Japanese,male,0,0
3176,Robert Kobayashi,"American, 1925–2015",American,male,1925,2015
3177,Aleksander Kobzdej,"Polish, 1920–1972",Polish,male,1920,1972
3179,Kenneth Koch,"American, 1925–2002",American,male,1925,2002
3180,Benita Koch-Otte,"German, 1892–1976",German,female,1892,1976
3181,Reina Kochashian,Nationality unknown,Nationality unknown,female,0,0
3182,Karl Koehler,"American, born 1913",American,male,1913,0
3183,Fritz Koenig,"German, born 1924",German,male,1924,0
3184,W. Koenigstein,"Austrian, born 1944",Austrian,male,1944,0
3185,Ottokar Koeppen,German,German,male,0,0
3186,Karl Koepping,"German, 1848–1914",German,male,1848,1914
3187,Henry Koerner,"American, 1915–1991",American,male,1915,1991
3188,Jinkichi Koga,Japanese,Japanese,male,0,0
3189,Moissey Kogan,"Russian, 1879–1945?",Russian,male,1879,1945
3191,Oskar Kogoj,"Slovene, born 1942",Slovenian,male,1942,0
3192,Gabriel Kohn,"American, 1910–1975",American,male,1910,1975
3193,Misch Kohn,"American, 1916–2003",American,male,1916,2003
3194,Nobuaki Kojima,"Japanese, born 1935",Japanese,male,1935,0
3195,Jurriaan Kok,"Dutch, 1861–1919",Dutch,male,1861,1919
3196,Valto Kokko,"Finnish, born 1933",Finnish,do not identify,1933,0
3197,Oskar Kokoschka,"Austrian, 1886–1980",Austrian,male,1886,1980
3198,Jirí Kolár,"Czech, 1914–2002",Czech,male,1914,2002
3199,Georg Kolbe,"German, 1877–1947",German,male,1877,1947
3200,Stanislav Kolibal,"Czech, born 1925",Czech,male,1925,0
3201,Käthe Kollwitz,"German, 1867–1945",German,female,1867,1945
3202,Ray Komai,"American, 1918–2010",American,male,1918,2010
3203,Komai Tetsuro,"Japanese, 1920–1976",Japanese,male,1920,1976
3205,Vitaly Komar,"American, born Russia 1943",American,male,1943,0
3206,Komar and Melamid,American,American,male,0,0
3207,Makoto Komatsu,"Japanese, born 1943",Japanese,male,1943,0
3208,Vladimir Michailovich Konashevich,Russian,Russian,male,0,0
3209,Béla Kondor,"Hungarian, 1931–1972",Hungarian,male,1931,1972
3210,Kasper König,"German, born 1940",German,male,1940,0
3211,Akira Kono,Japanese,Japanese,male,0,0
3212,Elaine de Kooning,"American, 1920–1989",American,female,1920,1989
3213,Willem de Kooning,"American, born the Netherlands. 1904–1997",American,male,1904,1997
3217,Henning Koppel,"Danish, 1918–1981",Danish,male,1918,1981
3218,Chaim Koppelman,"American, 1920–2009",American,male,1920,2009
3220,Georg Koppmann,"German, 1842–1909",German,male,1842,1909
3221,Schlomo Koren,"Israeli, born 1932",Israeli,male,1932,0
3222,Gajin Kosaka,"Japanese, 1877–1953",Japanese,male,1877,1953
3224,Mark Kostabi,"American, born 1960",American,male,1960,0
3225,Claire Wagner Kosterlitz,"American, born Germany. 1903–1997",American,female,1903,1997
3226,Lewis Kostiner,"American, born 1950",American,male,1950,0
3227,Takehisa Kosugi,"Japanese, 1938–2018",Japanese,male,1938,2018
3228,Joseph Kosuth,"American, born 1945",American,male,1945,0
3229,Josef Koudelka,"Czech, born 1938",Czech,male,1938,0
3230,Jannis Kounellis,"Greek, 1936–2017",Greek,male,1936,2017
3232,Ron Kowalke,"American, born 1936",American,male,1936,0
3233,Antoni Kowalski,"Polish, born 1957",Polish,male,1957,0
3234,Ljuba Kozintzeva-Ehrenburg,"Russian, 1900–1970",Russian,female,1900,1970
3235,Joyce Kozloff,"American, born 1942",American,female,1942,0
3236,Kirsten Kraa,"American, born Germany 1941",American,female,1941,0
3237,Frans Krajcberg,"Brazilian, born Poland. 1921–2017",Brazilian,male,1921,2017
3238,William E. Krallman,"American, born 1925",American,male,1925,0
3239,Margia Kramer,"American, born 1936",American,female,1936,0
3240,Lee Krasner,"American, 1908–1984",American,female,1908,1984
3241,Dimitri Mikhailovich Krasnopevtsev,"Russian, 1925–1995",Russian,male,1925,1995
3242,Jovan Kratohvil,"Serbian, 1924 – 1998",Serbian,male,1924,1998
3244,George Krause,"American, born 1937",American,male,1937,0
3246,Doris Kreindler,"American, 1901–1974",American,female,1901,1974
3247,August Kreyenkamp,"German, 1875–1950",German,male,1875,1950
